Date,Open,High,Low,Close,Volume
2025-11-26,3118.800048828125,3178.0,3117.0,3162.89990234375,2508527
2025-11-27,3180.0,3180.0,3125.0,3136.60009765625,2836233
2025-11-28,3140.0,3147.300048828125,3125.0,3137.5,1616690
2025-12-01,3137.89990234375,3154.0,3122.199951171875,3133.39990234375,1747647
2025-12-02,3131.0,3144.0,3120.39990234375,3135.699951171875,2512003
2025-12-03,3140.0,3211.89990234375,3139.0,3180.0,3952112
2025-12-04,3194.0,3250.0,3187.39990234375,3229.199951171875,5025905
2025-12-05,3230.0,3271.60009765625,3222.39990234375,3238.199951171875,5244013
