Date,Open,High,Low,Close,Volume
2025-11-26,1542.300048828125,1571.5999755859375,1540.5,1569.9000244140625,14054299
2025-11-27,1575.0,1575.5,1556.0,1563.4000244140625,9794643
2025-11-28,1568.0,1581.300048828125,1563.0,1567.5,8959508
2025-12-01,1575.0,1577.5,1563.5999755859375,1566.0999755859375,8920233
2025-12-02,1561.0999755859375,1567.5,1542.0,1546.300048828125,11389150
2025-12-03,1545.199951171875,1552.4000244140625,1533.0,1538.800048828125,6090883
2025-12-04,1536.0,1560.5,1517.5999755859375,1535.5999755859375,11867930
2025-12-05,1530.4000244140625,1545.800048828125,1520.5999755859375,1540.5999755859375,10183266
