Date,Open,High,Low,Close,Volume
2025-11-26,1360.0,1377.0,1359.9000244140625,1375.0,9659004
2025-11-27,1379.0,1394.0,1375.699951171875,1392.199951171875,15158741
2025-11-28,1392.0,1398.5,1385.5999755859375,1388.800048828125,7683986
2025-12-01,1394.0,1400.0,1385.4000244140625,1390.0999755859375,8867593
2025-12-02,1381.800048828125,1381.800048828125,1370.5999755859375,1373.0,12126396
2025-12-03,1367.0,1394.199951171875,1367.0,1391.5,7955933
2025-12-04,1387.0,1391.5999755859375,1379.9000244140625,1386.699951171875,7373909
2025-12-05,1381.0,1395.300048828125,1381.0,1392.5,4942638
